2017-09-08T10:54:52.443+0800 I NETWORK  [conn48] received client metadata from 127.0.0.1:54915 conn48: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T10:54:56.047+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54935 #49 (5 connections now open)
2017-09-08T10:54:56.048+0800 I NETWORK  [conn49] received client metadata from 127.0.0.1:54935 conn49: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T10:55:37.115+0800 I -        [conn49] end connection 127.0.0.1:54935 (5 connections now open)
2017-09-08T10:55:37.115+0800 I -        [conn48] end connection 127.0.0.1:54915 (5 connections now open)
2017-09-08T10:55:37.606+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55145 #50 (4 connections now open)
2017-09-08T10:55:37.607+0800 I NETWORK  [conn50] received client metadata from 127.0.0.1:55145 conn50: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T10:55:40.892+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55172 #51 (5 connections now open)
2017-09-08T10:55:40.896+0800 I NETWORK  [conn51] received client metadata from 127.0.0.1:55172 conn51: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T10:56:38.824+0800 I -        [conn50] end connection 127.0.0.1:55145 (5 connections now open)
2017-09-08T10:56:38.824+0800 I -        [conn51] end connection 127.0.0.1:55172 (5 connections now open)
2017-09-08T10:56:39.301+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55473 #52 (4 connections now open)
2017-09-08T10:56:39.303+0800 I NETWORK  [conn52] received client metadata from 127.0.0.1:55473 conn52: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T10:56:43.896+0800 I -        [conn52] end connection 127.0.0.1:55473 (4 connections now open)
2017-09-08T10:56:44.384+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:55499 #53 (4 connections now open)
2017-09-08T10:56:44.385+0800 I NETWORK  [conn53] received client metadata from 127.0.0.1:55499 conn53: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T10:59:57.460+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56814 #54 (5 connections now open)
2017-09-08T10:59:57.461+0800 I NETWORK  [conn54] received client metadata from 127.0.0.1:56814 conn54: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:00:54.225+0800 I -        [conn54] end connection 127.0.0.1:56814 (5 connections now open)
2017-09-08T11:00:54.225+0800 I -        [conn53] end connection 127.0.0.1:55499 (5 connections now open)
2017-09-08T11:00:54.709+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57155 #55 (4 connections now open)
2017-09-08T11:00:54.710+0800 I NETWORK  [conn55] received client metadata from 127.0.0.1:57155 conn55: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:00:57.348+0800 I -        [conn55] end connection 127.0.0.1:57155 (4 connections now open)
2017-09-08T11:00:57.581+0800 I -        [conn34] end connection 127.0.0.1:62530 (3 connections now open)
2017-09-08T11:00:58.921+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57178 #56 (3 connections now open)
2017-09-08T11:00:58.922+0800 I NETWORK  [conn56] received client metadata from 127.0.0.1:57178 conn56: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:00:59.458+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57180 #57 (4 connections now open)
2017-09-08T11:00:59.459+0800 I NETWORK  [conn57] received client metadata from 127.0.0.1:57180 conn57: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:01:08.922+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57235 #58 (5 connections now open)
2017-09-08T11:01:08.923+0800 I NETWORK  [conn58] received client metadata from 127.0.0.1:57235 conn58: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:03:47.858+0800 I -        [conn57] end connection 127.0.0.1:57180 (5 connections now open)
2017-09-08T11:03:47.859+0800 I -        [conn58] end connection 127.0.0.1:57235 (4 connections now open)
2017-09-08T11:03:48.335+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58005 #59 (4 connections now open)
2017-09-08T11:03:48.336+0800 I NETWORK  [conn59] received client metadata from 127.0.0.1:58005 conn59: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:03:51.900+0800 I -        [conn59] end connection 127.0.0.1:58005 (4 connections now open)
2017-09-08T11:03:52.318+0800 I -        [conn56] end connection 127.0.0.1:57178 (3 connections now open)
2017-09-08T11:03:54.229+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58033 #60 (3 connections now open)
2017-09-08T11:03:54.230+0800 I NETWORK  [conn60] received client metadata from 127.0.0.1:58033 conn60: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:03:54.761+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58037 #61 (4 connections now open)
2017-09-08T11:03:54.762+0800 I NETWORK  [conn61] received client metadata from 127.0.0.1:58037 conn61: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:03:58.032+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58057 #62 (5 connections now open)
2017-09-08T11:03:58.033+0800 I NETWORK  [conn62] received client metadata from 127.0.0.1:58057 conn62: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:04:18.401+0800 I -        [conn62] end connection 127.0.0.1:58057 (5 connections now open)
2017-09-08T11:04:18.401+0800 I -        [conn61] end connection 127.0.0.1:58037 (5 connections now open)
2017-09-08T11:04:18.866+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58162 #63 (4 connections now open)
2017-09-08T11:04:18.871+0800 I NETWORK  [conn63] received client metadata from 127.0.0.1:58162 conn63: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:04:23.514+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58190 #64 (5 connections now open)
2017-09-08T11:04:23.515+0800 I NETWORK  [conn64] received client metadata from 127.0.0.1:58190 conn64: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:04:55.023+0800 I -        [conn64] end connection 127.0.0.1:58190 (5 connections now open)
2017-09-08T11:04:55.023+0800 I -        [conn63] end connection 127.0.0.1:58162 (5 connections now open)
2017-09-08T11:04:55.482+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58338 #65 (4 connections now open)
2017-09-08T11:04:55.485+0800 I NETWORK  [conn65] received client metadata from 127.0.0.1:58338 conn65: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:04:57.041+0800 I -        [conn65] end connection 127.0.0.1:58338 (4 connections now open)
2017-09-08T11:04:57.522+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58351 #66 (4 connections now open)
2017-09-08T11:04:57.523+0800 I NETWORK  [conn66] received client metadata from 127.0.0.1:58351 conn66: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:04:59.109+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58361 #67 (5 connections now open)
2017-09-08T11:04:59.110+0800 I NETWORK  [conn67] received client metadata from 127.0.0.1:58361 conn67: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:05:52.693+0800 I -        [conn66] end connection 127.0.0.1:58351 (5 connections now open)
2017-09-08T11:05:52.693+0800 I -        [conn67] end connection 127.0.0.1:58361 (5 connections now open)
2017-09-08T11:05:53.109+0800 I -        [conn60] end connection 127.0.0.1:58033 (3 connections now open)
2017-09-08T11:12:18.087+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60691 #68 (3 connections now open)
2017-09-08T11:12:18.088+0800 I NETWORK  [conn68] received client metadata from 127.0.0.1:60691 conn68: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:12:18.979+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60696 #69 (4 connections now open)
2017-09-08T11:12:18.980+0800 I NETWORK  [conn69] received client metadata from 127.0.0.1:60696 conn69: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:12:48.151+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60826 #70 (5 connections now open)
2017-09-08T11:12:48.152+0800 I NETWORK  [conn70] received client metadata from 127.0.0.1:60826 conn70: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:13:28.135+0800 I -        [conn70] end connection 127.0.0.1:60826 (5 connections now open)
2017-09-08T11:13:28.135+0800 I -        [conn69] end connection 127.0.0.1:60696 (4 connections now open)
2017-09-08T11:13:28.695+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61021 #71 (4 connections now open)
2017-09-08T11:13:28.696+0800 I NETWORK  [conn71] received client metadata from 127.0.0.1:61021 conn71: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:13:31.265+0800 I -        [conn71] end connection 127.0.0.1:61021 (4 connections now open)
2017-09-08T11:13:31.803+0800 I -        [conn68] end connection 127.0.0.1:60691 (3 connections now open)
2017-09-08T11:13:33.552+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61044 #72 (3 connections now open)
2017-09-08T11:13:33.553+0800 I NETWORK  [conn72] received client metadata from 127.0.0.1:61044 conn72: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:13:34.122+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61046 #73 (4 connections now open)
2017-09-08T11:13:34.135+0800 I NETWORK  [conn73] received client metadata from 127.0.0.1:61046 conn73: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:13:39.981+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61079 #74 (5 connections now open)
2017-09-08T11:13:39.982+0800 I NETWORK  [conn74] received client metadata from 127.0.0.1:61079 conn74: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:13:59.738+0800 I -        [conn74] end connection 127.0.0.1:61079 (5 connections now open)
2017-09-08T11:13:59.738+0800 I -        [conn73] end connection 127.0.0.1:61046 (5 connections now open)
2017-09-08T11:14:00.264+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61166 #75 (4 connections now open)
2017-09-08T11:14:00.268+0800 I NETWORK  [conn75] received client metadata from 127.0.0.1:61166 conn75: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:14:30.666+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61306 #76 (5 connections now open)
2017-09-08T11:14:30.666+0800 I NETWORK  [conn76] received client metadata from 127.0.0.1:61306 conn76: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:15:37.959+0800 I -        [conn75] end connection 127.0.0.1:61166 (5 connections now open)
2017-09-08T11:15:37.959+0800 I -        [conn76] end connection 127.0.0.1:61306 (5 connections now open)
2017-09-08T11:15:38.475+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61616 #77 (4 connections now open)
2017-09-08T11:15:38.481+0800 I NETWORK  [conn77] received client metadata from 127.0.0.1:61616 conn77: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:15:39.000+0800 I -        [conn77] end connection 127.0.0.1:61616 (4 connections now open)
2017-09-08T11:15:39.305+0800 I -        [conn72] end connection 127.0.0.1:61044 (3 connections now open)
2017-09-08T11:15:52.210+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61673 #78 (3 connections now open)
2017-09-08T11:15:52.212+0800 I NETWORK  [conn78] received client metadata from 127.0.0.1:61673 conn78: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:15:52.750+0800 I -        [conn78] end connection 127.0.0.1:61673 (3 connections now open)
2017-09-08T11:16:03.973+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61731 #79 (3 connections now open)
2017-09-08T11:16:03.974+0800 I NETWORK  [conn79] received client metadata from 127.0.0.1:61731 conn79: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:16:04.588+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61733 #80 (4 connections now open)
2017-09-08T11:16:04.589+0800 I NETWORK  [conn80] received client metadata from 127.0.0.1:61733 conn80: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:17:00.222+0800 I -        [conn80] end connection 127.0.0.1:61733 (4 connections now open)
2017-09-08T11:17:00.836+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61984 #81 (4 connections now open)
2017-09-08T11:17:00.840+0800 I NETWORK  [conn81] received client metadata from 127.0.0.1:61984 conn81: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:17:10.931+0800 I -        [conn81] end connection 127.0.0.1:61984 (4 connections now open)
2017-09-08T11:17:11.443+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62031 #82 (4 connections now open)
2017-09-08T11:17:11.444+0800 I NETWORK  [conn82] received client metadata from 127.0.0.1:62031 conn82: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:17:11.981+0800 I -        [conn82] end connection 127.0.0.1:62031 (4 connections now open)
2017-09-08T11:17:12.247+0800 I -        [conn79] end connection 127.0.0.1:61731 (3 connections now open)
2017-09-08T11:17:23.924+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62098 #83 (3 connections now open)
2017-09-08T11:17:23.925+0800 I NETWORK  [conn83] received client metadata from 127.0.0.1:62098 conn83: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:17:24.461+0800 I -        [conn83] end connection 127.0.0.1:62098 (3 connections now open)
2017-09-08T11:17:37.884+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62164 #84 (3 connections now open)
2017-09-08T11:17:37.885+0800 I NETWORK  [conn84] received client metadata from 127.0.0.1:62164 conn84: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:17:38.486+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62168 #85 (4 connections now open)
2017-09-08T11:17:38.487+0800 I NETWORK  [conn85] received client metadata from 127.0.0.1:62168 conn85: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:24:17.453+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63975 #86 (5 connections now open)
2017-09-08T11:24:17.454+0800 I NETWORK  [conn86] received client metadata from 127.0.0.1:63975 conn86: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:26:31.806+0800 I -        [conn85] end connection 127.0.0.1:62168 (5 connections now open)
2017-09-08T11:26:31.806+0800 I -        [conn86] end connection 127.0.0.1:63975 (5 connections now open)
2017-09-08T11:26:32.467+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64677 #87 (4 connections now open)
2017-09-08T11:26:32.475+0800 I NETWORK  [conn87] received client metadata from 127.0.0.1:64677 conn87: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:27:16.459+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64860 #88 (5 connections now open)
2017-09-08T11:27:16.465+0800 I NETWORK  [conn88] received client metadata from 127.0.0.1:64860 conn88: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 8", architecture: "x86_64", version: "6.2 (build 9200)" } }
2017-09-08T11:27:16.522+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64862 #89 (6 connections now open)
2017-09-08T11:27:16.522+0800 I NETWORK  [conn89] received client metadata from 127.0.0.1:64862 conn89: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 8", architecture: "x86_64", version: "6.2 (build 9200)" } }
2017-09-08T11:27:58.807+0800 I -        [conn87] end connection 127.0.0.1:64677 (6 connections now open)
2017-09-08T11:27:59.299+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:65056 #90 (6 connections now open)
2017-09-08T11:27:59.301+0800 I NETWORK  [conn90] received client metadata from 127.0.0.1:65056 conn90: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:31:39.367+0800 I -        [conn90] end connection 127.0.0.1:65056 (6 connections now open)
2017-09-08T11:31:39.861+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49753 #91 (6 connections now open)
2017-09-08T11:31:39.863+0800 I NETWORK  [conn91] received client metadata from 127.0.0.1:49753 conn91: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:32:05.561+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49879 #92 (7 connections now open)
2017-09-08T11:32:05.561+0800 I NETWORK  [conn92] received client metadata from 127.0.0.1:49879 conn92: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:36:08.293+0800 I -        [conn91] end connection 127.0.0.1:49753 (7 connections now open)
2017-09-08T11:36:08.293+0800 I -        [conn92] end connection 127.0.0.1:49879 (6 connections now open)
2017-09-08T11:36:08.800+0800 I -        [conn84] end connection 127.0.0.1:62164 (5 connections now open)
2017-09-08T11:36:10.695+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:51066 #93 (5 connections now open)
2017-09-08T11:36:10.696+0800 I NETWORK  [conn93] received client metadata from 127.0.0.1:51066 conn93: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:36:11.279+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:51073 #94 (6 connections now open)
2017-09-08T11:36:11.281+0800 I NETWORK  [conn94] received client metadata from 127.0.0.1:51073 conn94: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:36:14.820+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:51092 #95 (7 connections now open)
2017-09-08T11:36:14.821+0800 I NETWORK  [conn95] received client metadata from 127.0.0.1:51092 conn95: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T11:40:31.403+0800 I -        [conn94] end connection 127.0.0.1:51073 (7 connections now open)
2017-09-08T11:40:31.403+0800 I -        [conn95] end connection 127.0.0.1:51092 (6 connections now open)
2017-09-08T11:40:31.959+0800 I -        [conn93] end connection 127.0.0.1:51066 (5 connections now open)
2017-09-08T13:09:00.801+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60161 #96 (5 connections now open)
2017-09-08T13:09:00.802+0800 I NETWORK  [conn96] received client metadata from 127.0.0.1:60161 conn96: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:09:01.375+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60165 #97 (6 connections now open)
2017-09-08T13:09:01.394+0800 I NETWORK  [conn97] received client metadata from 127.0.0.1:60165 conn97: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:09:22.034+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60280 #98 (7 connections now open)
2017-09-08T13:09:22.035+0800 I NETWORK  [conn98] received client metadata from 127.0.0.1:60280 conn98: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:12:26.880+0800 I -        [conn97] end connection 127.0.0.1:60165 (7 connections now open)
2017-09-08T13:12:26.881+0800 I -        [conn98] end connection 127.0.0.1:60280 (6 connections now open)
2017-09-08T13:12:27.434+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61310 #99 (6 connections now open)
2017-09-08T13:12:27.435+0800 I NETWORK  [conn99] received client metadata from 127.0.0.1:61310 conn99: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:12:42.084+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61392 #100 (7 connections now open)
2017-09-08T13:12:42.084+0800 I NETWORK  [conn100] received client metadata from 127.0.0.1:61392 conn100: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:13:12.658+0800 I -        [conn99] end connection 127.0.0.1:61310 (7 connections now open)
2017-09-08T13:13:12.658+0800 I -        [conn100] end connection 127.0.0.1:61392 (6 connections now open)
2017-09-08T13:13:13.351+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61553 #101 (6 connections now open)
2017-09-08T13:13:13.352+0800 I NETWORK  [conn101] received client metadata from 127.0.0.1:61553 conn101: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:13:15.908+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61574 #102 (7 connections now open)
2017-09-08T13:13:15.908+0800 I NETWORK  [conn102] received client metadata from 127.0.0.1:61574 conn102: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:13:28.444+0800 I -        [conn101] end connection 127.0.0.1:61553 (7 connections now open)
2017-09-08T13:13:28.445+0800 I -        [conn102] end connection 127.0.0.1:61574 (6 connections now open)
2017-09-08T13:13:29.195+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61642 #103 (6 connections now open)
2017-09-08T13:13:29.196+0800 I NETWORK  [conn103] received client metadata from 127.0.0.1:61642 conn103: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:13:30.847+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61651 #104 (7 connections now open)
